Epoch,Loss,FINCH_ACC,FINCH_NMI,FINCH_Clusters,KMeans_ACC,KMeans_NMI,KMeans_Clusters
1,0.29251719754189254,0.59975,0.7385819175529144,46,0.56725,0.6748529683905585,40
2,0.039107156877871606,0.558,0.7191476560183652,34,0.576,0.677615069510031,40
3,0.014410387986087396,0.5855,0.7233259350623032,38,0.56325,0.6743779072542997,40
4,0.0014663111102951613,0.56175,0.716371918219165,36,0.57,0.6705675072807448,40
5,0.0005660927082256725,0.583,0.7178788569033993,37,0.61325,0.6906247369545218,40
6,0.0004550771332166429,0.60675,0.726094011198298,39,0.58225,0.6728206757393053,40
7,0.0002386950903868031,0.54475,0.7113813667827696,36,0.5335,0.6555637268914902,40
8,0.0001603990078244048,0.59575,0.7324821749105888,38,0.589,0.6721914201727773,40
9,0.00013651886837578786,0.57475,0.731113591670968,42,0.56775,0.674383300710333,40
10,0.00011471040109123957,0.5935,0.7190913687176044,36,0.557,0.6616635346064791,40
11,9.948538607811012e-05,0.53775,0.7101001963989703,37,0.555,0.6629619914536288,40
12,8.754484907816126e-05,0.57125,0.7278959333979088,40,0.58025,0.6750232821535609,40
13,7.626540172471627e-05,0.5825,0.7249732018008131,41,0.59575,0.6688332774183285,40
14,6.96521430836583e-05,0.5625,0.7163728063130463,39,0.57475,0.6729737492449389,40
15,6.089007481629475e-05,0.61075,0.7394539630463958,44,0.59475,0.6800954450526717,40
16,5.4425525557538395e-05,0.56925,0.7246233352211758,39,0.56825,0.6612675823640525,40
17,4.954816625286185e-05,0.54675,0.7238907543516913,36,0.54725,0.658288073350032,40
18,4.55532955917685e-05,0.576,0.7324995980198717,40,0.5805,0.6622176372240072,40
19,4.1441708517595544e-05,0.5555,0.7157570482504755,37,0.57625,0.664190122242762,40
20,3.72367592202257e-05,0.554,0.7292252174558075,42,0.56975,0.6645585929694332,40
21,3.427571103353936e-05,0.55125,0.7135868445025896,35,0.5875,0.6814535638370708,40
22,3.174938758699379e-05,0.56925,0.7290132704581923,38,0.58125,0.6717332680350712,40
23,2.9266111778269987e-05,0.57925,0.7222916535686734,41,0.579,0.6755104344417753,40
24,2.6993584854911507e-05,0.58175,0.7184651530929057,36,0.57925,0.6760797414594764,40
25,2.5146346845303925e-05,0.5925,0.7392538200494373,36,0.5555,0.6692288288689678,40
26,2.334516706772168e-05,0.5625,0.7200640360272316,36,0.5565,0.6683131524956343,40
27,2.1777724308170338e-05,0.603,0.7354265873344992,41,0.5565,0.6687810049019731,40
28,2.0317312029571135e-05,0.5815,0.723449957675017,41,0.586,0.6709694915333705,40
29,1.8936376008393078e-05,0.61675,0.7283819594623718,37,0.60625,0.6804543665755362,40
30,1.7758283842113088e-05,0.60125,0.7276770346155788,42,0.567,0.6725623153009335,40
31,1.6625365162023324e-05,0.57,0.7264602199175326,42,0.567,0.673576507660337,40
32,1.5542643733776155e-05,0.597,0.7348629456440605,44,0.56525,0.6720949346443671,40
33,1.4598872277626167e-05,0.61725,0.7401393419455133,41,0.56225,0.6732461864296797,40
34,1.3716975693114365e-05,0.58,0.71317109829134,38,0.5615,0.6682748340271305,40
35,1.2986016713891028e-05,0.5895,0.7170695781000892,38,0.56875,0.6651236882928178,40
36,1.2205216347259314e-05,0.5635,0.7165369554859986,41,0.555,0.6575687212564163,40
37,1.1577534546631796e-05,0.54375,0.7169796181297987,40,0.5845,0.668684927180801,40
38,1.0859623492554722e-05,0.60425,0.7363144497425942,44,0.58575,0.6672371670914219,40
39,1.0438535852964984e-05,0.5835,0.7103693571306569,38,0.57675,0.6619971588158404,40
40,9.800058741120665e-06,0.60225,0.7315445817724773,43,0.54625,0.658097454587123,40
41,9.270243826904335e-06,0.6555,0.7481306475100415,42,0.6085,0.6822213737661246,40
42,8.720046838940713e-06,0.56075,0.7216717395568851,42,0.524,0.6529343433255296,40
43,8.292618341935546e-06,0.61525,0.7328831662408103,39,0.612,0.682569793968755,40
44,7.827945806487453e-06,0.57175,0.7264676691109084,41,0.52,0.6486030338264595,40
45,7.469254338540547e-06,0.56425,0.7138362976953784,39,0.5505,0.6596363077236873,40
46,7.061292736428489e-06,0.5485,0.7144288114618939,40,0.59925,0.6738212704959962,40
47,6.733788760537133e-06,0.58175,0.7261687320449631,45,0.521,0.6475932164815038,40
48,6.406581329940764e-06,0.56,0.7147817181146803,40,0.52475,0.6527558073817418,40
49,6.0772916530519675e-06,0.549,0.7179873615410414,36,0.52475,0.6525359585153397,40
50,5.79070925217214e-06,0.59775,0.7321745482753638,38,0.536,0.6569389050432284,40
