Epoch,Loss,FINCH_ACC,FINCH_NMI,FINCH_Clusters,KMeans_ACC,KMeans_NMI,KMeans_Clusters
1,0.604944657300645,0.827,0.8619363521837681,12,0.782,0.8218241620390545,10
2,0.14609884146951535,0.765,0.8363680222627137,13,0.798,0.824144947397964,10
3,0.07526827045316195,0.839,0.867939329271978,12,0.81,0.8301330817714186,10
4,0.10497330097043833,0.847,0.8609888774587141,11,0.862,0.8308490920726997,10
5,0.11302622458564995,0.81,0.8386363310524013,13,0.781,0.8142895935730907,10
6,0.07598134562098349,0.856,0.8623896148552462,10,0.786,0.8186238066866568,10
7,0.055516669011070635,0.843,0.8593178937298785,11,0.788,0.8125385522252737,10
8,0.05117499775307517,0.754,0.8284464743550152,8,0.779,0.8057195407194699,10
9,0.05551439120937134,0.801,0.8624384034793071,9,0.786,0.8100110515047899,10
10,0.1329557212614348,0.818,0.8455114168868246,12,0.787,0.8034974391310991,10
11,0.09298263637640168,0.808,0.8380991360868209,13,0.788,0.7996855774487879,10
12,0.018948926709009946,0.77,0.8282843237192369,14,0.807,0.7861739820708076,10
13,0.02594844496168244,0.843,0.8600571045020461,10,0.775,0.7878114466841999,10
14,0.0017030420213265114,0.804,0.8544074370048592,11,0.766,0.7897977552940902,10
15,0.00850240598156992,0.766,0.854138848311468,11,0.78,0.7812308014836914,10
16,0.160673447264432,0.734,0.8134105315063006,9,0.781,0.7941951097077137,10
17,0.12032170802666999,0.738,0.8483184411320779,11,0.778,0.7885095024963229,10
18,0.06660463219021699,0.783,0.8486663872619307,12,0.771,0.7765417912708412,10
19,0.057910684451696726,0.751,0.8480418844178955,10,0.758,0.7699977245600721,10
20,0.011536469459126399,0.66,0.8139790076815342,9,0.76,0.7731968637856185,10
21,0.0030592896760525397,0.76,0.8506266356216021,10,0.708,0.739005715654256,10
22,0.0013079550274621085,0.773,0.8416193809028187,12,0.76,0.7732046452382434,10
23,0.03379202646103903,0.661,0.8302874430618883,9,0.775,0.7792002352325246,10
24,0.12916126996850724,0.74,0.82493521491596,13,0.785,0.7823474168421648,10
25,0.06496561460855503,0.809,0.8535464007428438,11,0.766,0.7675031138456091,10
26,0.022267901512081998,0.721,0.8372319435908144,11,0.798,0.7851900504717072,10
27,0.0487980393897513,0.776,0.8478940522023785,12,0.668,0.7052278586805398,10
28,0.032254954042809786,0.794,0.8498596386586619,12,0.796,0.7829257451694472,10
29,0.07091109702842574,0.759,0.8402695872356335,13,0.815,0.7813872301634757,10
30,0.02140503435542656,0.757,0.8399335427398346,13,0.765,0.7743150729753141,10
31,0.01928507507011286,0.803,0.8545929647805204,11,0.838,0.7783761108691862,10
32,0.0007892835801196269,0.786,0.8507778778868291,12,0.84,0.7797667009144454,10
33,1.424557643864858e-05,0.786,0.8507778778868291,12,0.84,0.7797667009144454,10
34,5.850257892675633e-06,0.786,0.8507778778868291,12,0.84,0.7797667009144454,10
35,4.862568415391293e-06,0.786,0.8507778778868291,12,0.84,0.7797667009144454,10
36,4.196033714483291e-06,0.786,0.8507778778868291,12,0.84,0.7797667009144454,10
37,3.6263977849732368e-06,0.786,0.8507778778868291,12,0.84,0.7797667009144454,10
38,3.1724626331147043e-06,0.786,0.8507778778868291,12,0.84,0.7797667009144454,10
39,2.804346556198502e-06,0.786,0.8507778778868291,12,0.84,0.7797667009144454,10
40,2.499713709294366e-06,0.786,0.8507778778868291,12,0.84,0.7797667009144454,10
41,2.2325143029132953e-06,0.786,0.8507778778868291,12,0.84,0.7797667009144454,10
42,1.995611890562816e-06,0.786,0.8507778778868291,12,0.84,0.7797667009144454,10
43,1.7937420802905806e-06,0.786,0.8507778778868291,12,0.84,0.7797667009144454,10
44,1.6196844900755407e-06,0.786,0.8507778778868291,12,0.84,0.7797667009144454,10
45,1.4553091487659609e-06,0.786,0.8507778778868291,12,0.84,0.7797667009144454,10
46,1.3165400317928811e-06,0.786,0.8507778778868291,12,0.84,0.7797667009144454,10
47,1.1887874083926944e-06,0.786,0.8507778778868291,12,0.84,0.7797667009144454,10
48,1.0789358981132802e-06,0.786,0.8507778778868291,12,0.84,0.7797667009144454,10
49,9.791115835463967e-07,0.786,0.8507778778868291,12,0.84,0.7797667009144454,10
50,8.939034134348023e-07,0.786,0.8507778778868291,12,0.84,0.7797667009144454,10
