Epoch,Loss,FINCH_ACC,FINCH_NMI,FINCH_Clusters,KMeans_ACC,KMeans_NMI,KMeans_Clusters
1,0.40528566646700104,0.6525,0.7861276847498471,43,0.65525,0.7301204165760021,40
2,0.04216832452453673,0.6295,0.7806589323262889,41,0.64925,0.7251260786694201,40
3,0.05530312101977567,0.642,0.7777721248129519,43,0.644,0.7228500226771408,40
4,0.013154561914076717,0.6425,0.7765984307185212,48,0.56525,0.7056881699013651,40
5,0.011552170458307955,0.68,0.7836935721871043,45,0.62975,0.7160636227957281,40
6,0.003051437573218815,0.6235,0.7662363009647454,44,0.6075,0.7064110219241462,40
7,0.0007165226227516541,0.64225,0.7810941980846575,53,0.66875,0.7240035492944217,40
8,0.00021717314048146362,0.65475,0.7794018137924367,48,0.62775,0.7186895091285003,40
9,0.00015647053196516937,0.64825,0.7796207029412701,45,0.63475,0.7224351402791179,40
10,0.00013364996176581673,0.674,0.7810075002312282,48,0.63675,0.7275903792032185,40
11,0.00011267439762984092,0.63125,0.7788435674419266,45,0.63375,0.7173708867925321,40
12,9.778754827038938e-05,0.6485,0.7813111627847477,54,0.64075,0.7233465969709846,40
13,8.761186267292941e-05,0.6495,0.7812270772232084,49,0.61375,0.7036407737439097,40
14,7.734189481804303e-05,0.63875,0.7697092307363086,45,0.645,0.718558014698966,40
15,7.048954784295347e-05,0.63825,0.7725953306818374,47,0.615,0.7080651972841242,40
16,6.287181571678957e-05,0.669,0.780753470806137,45,0.61075,0.7181212948779264,40
17,5.7474004434349507e-05,0.67075,0.7869860831577897,50,0.62975,0.719738310555481,40
18,5.28650954584009e-05,0.62425,0.7758618495056583,45,0.653,0.7268414574482855,40
19,4.819284314635297e-05,0.64575,0.7743073554330702,47,0.65325,0.7260918933991348,40
20,4.491444784434861e-05,0.6515,0.7762337097061305,49,0.645,0.7186759724815123,40
21,4.125463716263766e-05,0.6475,0.7796781503325256,54,0.6075,0.7170238555799416,40
22,3.758934231579284e-05,0.6265,0.7770068770610692,50,0.59025,0.7102464202658811,40
23,3.507940552784324e-05,0.62725,0.7651289987388089,46,0.62525,0.7269938669403864,40
24,3.273702255834602e-05,0.641,0.7798942755173498,47,0.638,0.7267476727910799,40
25,3.03304541110568e-05,0.64875,0.7780890126327358,50,0.64075,0.7277629937957015,40
26,2.826051376359828e-05,0.6575,0.7796016825794877,44,0.618,0.7145220130673813,40
27,2.6490946505267252e-05,0.638,0.7756906419483006,51,0.614,0.716915388287586,40
28,2.4938192829419374e-05,0.63175,0.7811118369453951,53,0.594,0.71194236498907,40
29,2.3334372092449484e-05,0.642,0.7624768408374166,47,0.59775,0.7078318286107855,40
30,2.1825793445107897e-05,0.61825,0.7711831948250817,52,0.6665,0.7269025771966611,40
31,2.063356892752684e-05,0.6625,0.7841310599018412,49,0.6675,0.7280386369502924,40
32,1.9333422991773355e-05,0.6305,0.7765574610471323,46,0.61225,0.7164791268524265,40
33,1.8263046858540595e-05,0.6445,0.7829356672388935,48,0.592,0.696702754717112,40
34,1.7290120375340242e-05,0.6495,0.7769976172859182,50,0.597,0.7017512360679501,40
35,1.622320310464905e-05,0.62375,0.7750506927134544,50,0.604,0.708983366965815,40
36,1.5426222460822222e-05,0.6135,0.7673474127896468,50,0.635,0.7226588901876048,40
37,1.4648017803817007e-05,0.648,0.7738212516335825,49,0.619,0.7202528647260612,40
38,1.3909333598197311e-05,0.62875,0.7764777049916985,44,0.57575,0.7015054553388235,40
39,1.3154775460861856e-05,0.6625,0.7843322972085948,51,0.61775,0.7168540483428841,40
40,1.2496544277382782e-05,0.63925,0.7769785022791574,48,0.6045,0.7091483761173332,40
41,1.1876112000663853e-05,0.6515,0.7749248392234042,48,0.602,0.7064222015346002,40
42,1.1250872456306145e-05,0.62475,0.7734802597904268,50,0.59575,0.713308252775976,40
43,1.0710517047603692e-05,0.5895,0.7651798607692154,49,0.6415,0.7178490080367691,40
44,1.0152001450478565e-05,0.63975,0.7785364906161756,49,0.61775,0.71469164758391,40
45,9.664889272471556e-06,0.63575,0.7630764721934357,49,0.61775,0.7166535371311086,40
46,9.228521355453267e-06,0.6425,0.7820138001358634,48,0.6415,0.7131295167341475,40
47,8.811827022251843e-06,0.61475,0.7736475947582945,48,0.607,0.699653596186845,40
48,8.399304566637512e-06,0.6405,0.7833551496831629,50,0.62075,0.7057195282493754,40
49,7.977147215569857e-06,0.654,0.7803449317094681,47,0.62,0.7101042291299843,40
50,7.619941955378333e-06,0.65175,0.7786460165046939,50,0.6385,0.7229322260509479,40
