Epoch,Loss,FINCH_ACC,FINCH_NMI,FINCH_Clusters,KMeans_ACC,KMeans_NMI,KMeans_Clusters
1,0.3328508695339163,0.5775,0.7357591313560096,41,0.61575,0.6968841687110652,40
2,0.05398174560473611,0.68675,0.7747849772063338,42,0.604,0.701926487720272,40
3,0.027073120751398772,0.5895,0.7376814462110787,41,0.58625,0.6827857529221377,40
4,0.0077489079022295,0.5565,0.7183818763211004,34,0.5775,0.68817671446345,40
5,0.004511897787439618,0.57225,0.7278648275794717,38,0.5845,0.6825098728470702,40
6,0.0003703689024647853,0.58125,0.7329019715301358,42,0.60125,0.6892949988685393,40
7,0.00021202947844358277,0.58125,0.7371551988447981,37,0.59475,0.6887761693664872,40
8,0.00015898884162803977,0.585,0.7255750448588154,35,0.5875,0.6855691968510935,40
9,0.00013258389667650288,0.629,0.7424617404786772,38,0.6115,0.6913213989826644,40
10,0.00011388537137766737,0.591,0.7410037256209157,36,0.62475,0.7025254622602914,40
11,9.8520133888087e-05,0.5515,0.7207424564328319,38,0.5615,0.679708628034385,40
12,8.639463572156576e-05,0.588,0.7405281480771416,44,0.59275,0.6930665239902987,40
13,7.662794747072136e-05,0.61175,0.7479449199482229,42,0.5685,0.674427091757075,40
14,6.909346917988538e-05,0.56175,0.7232207970104525,37,0.60725,0.6932215957557297,40
15,6.183581579231638e-05,0.53925,0.7240548640155812,41,0.584,0.6831233771534789,40
16,5.617595017232209e-05,0.5725,0.7358911603925824,42,0.6,0.6898836505613163,40
17,5.11911481195663e-05,0.5815,0.7375539926699407,37,0.60025,0.6990987179572418,40
18,4.6753558669176226e-05,0.61475,0.7422678068796172,40,0.61,0.6933760234913118,40
19,4.3203247417598805e-05,0.5975,0.7327184123758514,41,0.60175,0.6817104134572686,40
20,3.9390823358189666e-05,0.5785,0.7296226593263321,37,0.60025,0.6910411724645747,40
21,3.6474555508902994e-05,0.5765,0.7254348543223481,36,0.588,0.6907883326108388,40
22,3.3763065924479934e-05,0.5945,0.728003967003967,37,0.57575,0.6850803190675105,40
23,3.1148184389167e-05,0.57275,0.7450344522000968,36,0.60925,0.690582850440842,40
24,2.8954401523151317e-05,0.6235,0.7480499068197032,39,0.60725,0.6995932361690747,40
25,2.6946236077947104e-05,0.5885,0.7188667332308519,39,0.61975,0.6985467771670563,40
26,2.5141831339018004e-05,0.57275,0.7295892629156779,36,0.64575,0.7036558243822671,40
27,2.3468080424512058e-05,0.5945,0.7340947440784694,37,0.60475,0.6926928829908577,40
28,2.2025158821937413e-05,0.60875,0.7473115894722262,39,0.60575,0.6930144350299595,40
29,2.056638337004794e-05,0.62725,0.7429490680413976,43,0.58775,0.6831547073391663,40
30,1.9342842944449026e-05,0.55625,0.7156774321435632,41,0.58525,0.6826191608461762,40
31,1.8157537771988547e-05,0.6035,0.7309136515021475,40,0.602,0.6961834478734014,40
32,1.711126797090401e-05,0.58425,0.7245344072653815,35,0.59125,0.6891522688327334,40
33,1.612624053905165e-05,0.5695,0.7330007401871361,37,0.583,0.6821784408608819,40
34,1.5216929256591053e-05,0.601,0.7360547891417087,37,0.57825,0.6805089339140175,40
35,1.434088132858354e-05,0.621,0.7473787892759601,41,0.58,0.693117826420041,40
36,1.3528880503296629e-05,0.62125,0.7482436153104796,38,0.5905,0.695458823292377,40
37,1.2813222478105975e-05,0.55725,0.7094996601037916,33,0.62775,0.6977389809601675,40
38,1.2149699174794175e-05,0.56475,0.7239496600820985,37,0.5615,0.6817545231571321,40
39,1.1469892312258404e-05,0.55725,0.7181902650663351,37,0.57225,0.6715241105431035,40
40,1.0859611469792677e-05,0.56175,0.7313695103622466,38,0.611,0.6879730769117793,40
41,1.0311401755037272e-05,0.61975,0.740439548549078,39,0.59425,0.683853997246307,40
42,9.791501145931155e-06,0.6045,0.7467490455097106,39,0.6045,0.6968780360442385,40
43,9.266437837898896e-06,0.5845,0.7294538611891899,34,0.60625,0.695242306899128,40
44,8.818444955143908e-06,0.5765,0.7276721041300692,38,0.608,0.698348611247148,40
45,8.382672176973454e-06,0.57425,0.7307733088325375,45,0.59275,0.6856444205521772,40
46,7.971530906729641e-06,0.61225,0.7408504952789475,37,0.58475,0.6927633332152292,40
47,7.5748910523998345e-06,0.5855,0.7210821224508687,34,0.6025,0.6891247635146479,40
48,7.2265264748239135e-06,0.61075,0.7355008685286117,40,0.60075,0.6872823362066693,40
49,6.868625799446212e-06,0.6155,0.7367927101060752,38,0.607,0.6923425026106227,40
50,6.573698667769653e-06,0.589,0.7371516656066662,37,0.57075,0.6794774120975848,40
