Epoch,Loss,FINCH_ACC,FINCH_NMI,FINCH_Clusters,KMeans_ACC,KMeans_NMI,KMeans_Clusters
1,0.6042514250404821,0.798,0.8584475818522769,11,0.829,0.8322700116197341,10
2,0.17905725920378113,0.787,0.8247098370841646,10,0.807,0.8206116973123434,10
3,0.11033917487380511,0.825,0.8590253082724407,10,0.817,0.7961865599428284,10
4,0.11712473220198093,0.81,0.834725906540546,10,0.806,0.8215541377618816,10
5,0.09314493714404508,0.764,0.8269910258279658,10,0.798,0.8131843978230071,10
6,0.051902146244727526,0.816,0.826462575479728,9,0.814,0.809939200215882,10
7,0.08480147623780096,0.773,0.8396852256793179,8,0.787,0.8282419290381549,10
8,0.10292966343518067,0.837,0.8314385909988081,10,0.83,0.811695451319071,10
9,0.10219104224443624,0.767,0.8264848843597258,11,0.82,0.8010631452039098,10
10,0.08378494952706529,0.75,0.8381525201765476,12,0.816,0.8073568086345382,10
11,0.07323744973517934,0.784,0.8199655255270811,10,0.772,0.7999000466193817,10
12,0.020385637840045042,0.771,0.8381179531086249,8,0.821,0.805393061124587,10
13,0.009537742252539902,0.807,0.8261095868481904,10,0.793,0.7933767897895078,10
14,0.012011616649506862,0.792,0.8219266870714982,11,0.818,0.7965166329816024,10
15,0.036154548311290134,0.78,0.8153036509397633,11,0.797,0.7938144698256903,10
16,0.11535096042760226,0.706,0.8214834303849011,10,0.81,0.7939448404836817,10
17,0.09840303333454248,0.787,0.8307275544178793,12,0.657,0.7263590355428744,10
18,0.07573396258755266,0.764,0.8504386796801046,10,0.806,0.7981900365312082,10
19,0.03862384326339733,0.777,0.8345162433509357,11,0.646,0.7023998630191685,10
20,0.030996514094093885,0.777,0.8308779381713385,12,0.665,0.7370537607769793,10
21,0.009296447376143456,0.81,0.8342211853674936,11,0.693,0.7305438936760573,10
22,0.0004888656072973526,0.81,0.8342211853674936,11,0.639,0.7143498978352347,10
23,0.03160594028643035,0.798,0.8355110140020582,11,0.716,0.7434373055501146,10
24,0.03937213654573048,0.802,0.8336821614183014,10,0.776,0.7804142859876724,10
25,0.13205236971752407,0.795,0.8358729197459129,9,0.707,0.7414799958236148,10
26,0.08708289069903274,0.702,0.794945524943136,11,0.776,0.7722395745572102,10
27,0.0494294815843626,0.791,0.8281345740319321,9,0.646,0.696332885131392,10
28,0.011544056695431858,0.753,0.8321868174645086,10,0.661,0.703475477635338,10
29,0.011330346698273899,0.782,0.8151983343778735,9,0.753,0.7392025763170664,10
30,0.00023498482478606492,0.782,0.8115822817233344,9,0.748,0.7396662434924927,10
31,1.1278903512373992e-05,0.782,0.8115822817233344,9,0.748,0.7388954719270447,10
32,7.337716462555901e-06,0.782,0.8115822817233344,9,0.748,0.7388954719270447,10
33,6.131662065871127e-06,0.782,0.8115822817233344,9,0.748,0.7388954719270447,10
34,5.281302522095449e-06,0.782,0.8115822817233344,9,0.748,0.7388954719270447,10
35,4.585237434272624e-06,0.782,0.8115822817233344,9,0.748,0.7388954719270447,10
36,4.044643174727087e-06,0.782,0.8115822817233344,9,0.748,0.7388954719270447,10
37,3.5990156869579537e-06,0.782,0.8115822817233344,9,0.748,0.7396662434924927,10
38,3.2213947896922964e-06,0.782,0.8115822817233344,9,0.748,0.7396662434924927,10
39,2.898897554933224e-06,0.782,0.8115822817233344,9,0.748,0.7396662434924927,10
40,2.6173170434274903e-06,0.782,0.8115822817233344,9,0.748,0.7396662434924927,10
41,2.3829166416318127e-06,0.782,0.8115822817233344,9,0.748,0.7396662434924927,10
42,2.1457843068056824e-06,0.782,0.8115822817233344,9,0.748,0.7396662434924927,10
43,1.9549309667182043e-06,0.782,0.8115822817233344,9,0.748,0.7396662434924927,10
44,1.781410250257743e-06,0.782,0.8115822817233344,9,0.748,0.7396662434924927,10
45,1.6324751491338492e-06,0.782,0.8115822817233344,9,0.748,0.7396662434924927,10
46,1.4831090878501285e-06,0.782,0.8115822817233344,9,0.748,0.7396662434924927,10
47,1.3536008699174975e-06,0.782,0.8115822817233344,9,0.748,0.7396662434924927,10
48,1.2344576141459215e-06,0.782,0.8115822817233344,9,0.748,0.7396662434924927,10
49,1.1281181200939842e-06,0.782,0.8115822817233344,9,0.748,0.7396662434924927,10
50,1.0306996059444535e-06,0.782,0.8115822817233344,9,0.748,0.7396662434924927,10
