Epoch,Loss,FINCH_ACC,FINCH_NMI,FINCH_Clusters,KMeans_ACC,KMeans_NMI,KMeans_Clusters
1,0.5343252260424197,0.7165,0.8072980544331065,22,0.704,0.7578294984739105,20
2,0.11556229169771541,0.7215,0.8161451732444673,22,0.75,0.7777338579104083,20
3,0.07349022503389278,0.7055,0.8017727533442826,21,0.724,0.7679186764631336,20
4,0.050681844788032324,0.6695,0.7905507810554268,26,0.7315,0.7636199967894537,20
5,0.06161069204334581,0.696,0.7984240973827909,25,0.7015,0.7715673507477686,20
6,0.07193033171558455,0.701,0.7894471021695859,21,0.7545,0.7666516599404701,20
7,0.12681635851646206,0.6485,0.7794379913236784,29,0.7365,0.7582784252046876,20
8,0.0967999888670198,0.697,0.7913563880582891,21,0.6535,0.7260677840033152,20
9,0.056490758696994305,0.6755,0.78689146405959,24,0.729,0.7499211585837174,20
10,0.02267367110235057,0.67,0.7877563390338349,23,0.727,0.7485859214348572,20
11,0.041805431799480174,0.682,0.7650350712946703,19,0.7285,0.7511389343655869,20
12,0.038726075308591706,0.682,0.7832119034682247,22,0.722,0.7517642117861099,20
13,0.010107992404171673,0.678,0.788576765088655,23,0.6975,0.7421700442769068,20
14,0.009925097818952438,0.663,0.7848775509321415,24,0.738,0.7539434430176769,20
15,0.026557234894564373,0.6675,0.7930388126281732,27,0.6635,0.7179616565823499,20
16,0.00018278814623620576,0.644,0.7819385085182919,28,0.723,0.744279732688715,20
17,4.438519750618708e-05,0.662,0.7915583694621693,23,0.659,0.7277034201424389,20
18,3.170758438869825e-05,0.6135,0.7784190170370817,21,0.727,0.752350845069369,20
19,2.683012461862644e-05,0.653,0.7752890434127974,25,0.727,0.7520167136123964,20
20,2.3393178722090903e-05,0.673,0.7850705972573662,26,0.7265,0.7512701327727945,20
21,2.06501580525531e-05,0.654,0.787450361379911,24,0.724,0.7498057932286307,20
22,1.8489631083999923e-05,0.6515,0.802740871427903,23,0.6625,0.717788549105802,20
23,1.6638240716659868e-05,0.64,0.7850164940272448,25,0.657,0.715852525175359,20
24,1.5044752689337138e-05,0.6435,0.797736506655604,22,0.657,0.7165079964981685,20
25,1.3592371908577317e-05,0.6435,0.7820983749007552,24,0.662,0.7167271243057886,20
26,1.2404439991142712e-05,0.6555,0.7739829814471967,24,0.66,0.7167617806344927,20
27,1.131645460637598e-05,0.6545,0.7632398724296987,25,0.6615,0.7162413881880665,20
28,1.0293009992001778e-05,0.631,0.7814439533458852,26,0.707,0.7360653173391142,20
29,9.445289417420177e-06,0.6205,0.7758632282061008,25,0.7165,0.7483534137826813,20
30,8.635185164638237e-06,0.7125,0.7905178162628164,22,0.718,0.7498737205814322,20
31,7.889672555476678e-06,0.664,0.7843381442881521,22,0.707,0.7444527405062289,20
32,7.225880278045605e-06,0.644,0.7927912562751314,25,0.707,0.7444527405062289,20
33,6.687269883098868e-06,0.6335,0.8006280184500999,25,0.707,0.7444527405062289,20
34,6.058847634147213e-06,0.649,0.7941041415885286,24,0.707,0.7444527405062289,20
35,5.571645688438043e-06,0.6675,0.8089468664326346,21,0.7085,0.7446409845841583,20
36,5.092202449665795e-06,0.592,0.7688426377683528,22,0.729,0.7523039870021485,20
37,4.668837072323572e-06,0.652,0.7797800440645697,27,0.688,0.7259318039072428,20
38,4.2834390549417735e-06,0.6785,0.8006967735535025,26,0.6875,0.7253028756414548,20
39,3.930279326329611e-06,0.711,0.804650717367892,23,0.733,0.7543348973745103,20
40,3.6114294901179454e-06,0.671,0.7766404672780447,24,0.733,0.7543545939472994,20
41,3.2958926471948758e-06,0.7205,0.7979309700053606,22,0.733,0.7543626826848665,20
42,3.0143235088475605e-06,0.665,0.7999930817989075,24,0.7325,0.753576302028369,20
43,2.7758488325901887e-06,0.602,0.7801601012784203,23,0.718,0.7491719202602642,20
44,2.5399767776668192e-06,0.6645,0.7922339331614713,25,0.718,0.749363037051928,20
45,2.328841069216825e-06,0.6565,0.777168236456454,22,0.7185,0.7497077704471313,20
46,2.127684779293926e-06,0.671,0.7924231975124855,24,0.72,0.7504076531825165,20
47,1.947613323405317e-06,0.646,0.7908532001879548,24,0.7195,0.7503818510872884,20
48,1.7849014986137668e-06,0.696,0.804470355335695,27,0.7195,0.750173814874755,20
49,1.6351865243047214e-06,0.673,0.8040530558802493,24,0.718,0.7491515974702283,20
50,1.4915083523581173e-06,0.6965,0.7890294574948614,26,0.7185,0.7493380884116823,20
