Epoch,Loss,FINCH_ACC,FINCH_NMI,FINCH_Clusters,KMeans_ACC,KMeans_NMI,KMeans_Clusters
1,0.5338306827051565,0.844,0.883276410298309,22,0.7385,0.8281768295059049,20
2,0.10124682785040932,0.87,0.9029945349024248,22,0.802,0.851765804610704,20
3,0.07721314889095084,0.839,0.8954694227541493,26,0.803,0.8544907147540554,20
4,0.07099136063651713,0.8095,0.8828698007621796,22,0.8085,0.824958951425829,20
5,0.11698572291459924,0.7565,0.8657822943946208,26,0.764,0.8018357347523342,20
6,0.08619877338992865,0.777,0.8753626173387379,27,0.7265,0.7856758456868159,20
7,0.08168010104855668,0.7415,0.8675615951558381,25,0.759,0.8069414408413398,20
8,0.08710098847739943,0.8635,0.8973477858436212,24,0.8065,0.8071575666448297,20
9,0.04494907969704407,0.823,0.8961789165897385,27,0.6865,0.7818176758626364,20
10,0.010839565613960093,0.8485,0.8891670012708023,23,0.7255,0.7922228787858452,20
11,0.013751484995923578,0.8485,0.8919066641441294,24,0.7465,0.7974858396015003,20
12,0.13974392280731235,0.8175,0.8853655896321617,26,0.8015,0.7937450337951844,20
13,0.13024213133600793,0.805,0.883556347831428,25,0.7925,0.787863743715199,20
14,0.11526437156639875,0.819,0.8876554835881265,28,0.755,0.7832208535304791,20
15,0.006990686115742805,0.79,0.8806597745984637,27,0.7245,0.7771801519810642,20
16,0.011496388068407281,0.786,0.8721238492456684,27,0.7145,0.775607929256423,20
17,0.00011247296314840228,0.8025,0.8843087807417811,22,0.755,0.7793237254604463,20
18,1.3953715297121417e-05,0.8095,0.8855691563160699,26,0.67,0.7595001654322021,20
19,9.657624234788998e-06,0.7735,0.8664919977895447,25,0.67,0.7595001654322021,20
20,8.058055220057091e-06,0.769,0.8707178152135053,25,0.669,0.7577198185429805,20
21,6.936486869220104e-06,0.8185,0.8881057505588871,26,0.669,0.7577198185429805,20
22,6.109565819880647e-06,0.8115,0.8867929063647206,26,0.669,0.7577198185429805,20
23,5.463108294461172e-06,0.8285,0.8990733200115679,25,0.669,0.7577198185429805,20
24,4.927320924972278e-06,0.777,0.8805052525618156,25,0.669,0.7577198185429805,20
25,4.474334846202854e-06,0.8395,0.8932282336681032,26,0.7935,0.7942230676730561,20
26,4.089700423175468e-06,0.801,0.8952450928843613,27,0.7935,0.7943231637463847,20
27,3.7478058940743076e-06,0.8245,0.8870953953870081,27,0.7925,0.7926908220236402,20
28,3.449067839880193e-06,0.8705,0.9005689147624509,23,0.7925,0.7926908220236402,20
29,3.1777720357850646e-06,0.796,0.8830834694530846,23,0.7925,0.7926908220236402,20
30,2.941780552692119e-06,0.833,0.8908077895721392,26,0.7925,0.7926908220236402,20
31,2.7260103687720694e-06,0.852,0.8968000058688453,25,0.7925,0.7926908220236402,20
32,2.526698828206886e-06,0.8485,0.8979318402654465,24,0.793,0.7933032239029286,20
33,2.346120888025993e-06,0.8215,0.8833227867863236,24,0.793,0.7933032239029286,20
34,2.180180544630872e-06,0.7995,0.8788491738832386,25,0.793,0.7933032239029286,20
35,2.0251143708605034e-06,0.8495,0.9002189581628622,24,0.793,0.7933032239029286,20
36,1.885467459354917e-06,0.779,0.8726904567421337,26,0.793,0.7933032239029286,20
37,1.7533809604652894e-06,0.8385,0.9004185287568454,25,0.793,0.7933032239029286,20
38,1.6298244880097457e-06,0.8385,0.8949322779704083,25,0.793,0.7933032239029286,20
39,1.5178886613043118e-06,0.8195,0.8904198599111228,26,0.793,0.7933032239029286,20
40,1.4050949456367868e-06,0.8125,0.8848412264059662,25,0.793,0.7933032239029286,20
41,1.309287166642026e-06,0.8225,0.889437206642562,26,0.793,0.7933032239029286,20
42,1.2158996457301009e-06,0.752,0.8748333333737301,22,0.793,0.7933032239029286,20
43,1.126460806080143e-06,0.7635,0.871879167779798,27,0.793,0.7933032239029286,20
44,1.047712238306797e-06,0.7485,0.8713632662266214,29,0.793,0.7933032239029286,20
45,9.70565350233432e-07,0.846,0.8989198123180767,23,0.793,0.7933032239029286,20
46,9.006074098172335e-07,0.816,0.8820941533144551,24,0.793,0.7933032239029286,20
47,8.326612024012192e-07,0.8185,0.8915330744907717,25,0.76,0.78626086512309,20
48,7.726489442050344e-07,0.778,0.8702038118866244,24,0.76,0.78626086512309,20
49,7.149090429892091e-07,0.797,0.8817593622695156,28,0.7595,0.7850961625314277,20
50,6.602980125958169e-07,0.7655,0.8733418432583955,24,0.7595,0.7850961625314277,20
