Epoch,Loss,FINCH_ACC,FINCH_NMI,FINCH_Clusters,KMeans_ACC,KMeans_NMI,KMeans_Clusters
1,0.34047804033869633,0.711,0.8090107532351046,40,0.615,0.7028906854257337,30
2,0.05109908212772638,0.7006666666666667,0.8015941480157327,39,0.6586666666666666,0.7282356452229766,30
3,0.039917141280636934,0.6426666666666667,0.7950210028699259,37,0.674,0.7353971309434496,30
4,0.05102737634917727,0.636,0.7693203693056274,37,0.6066666666666667,0.7038096214135137,30
5,0.05952687567971795,0.658,0.8004927819950762,39,0.6033333333333334,0.7036312296106485,30
6,0.04316134669205415,0.69,0.7942789096168646,34,0.6383333333333333,0.6973519311099139,30
7,0.08689689695000509,0.6576666666666666,0.7918066948959408,37,0.6563333333333333,0.7021595334968479,30
8,0.15727093742664142,0.651,0.7794764593908544,37,0.6136666666666667,0.6859483380440067,30
9,0.04063160491405182,0.661,0.7929637094358425,36,0.6073333333333333,0.6942491838140511,30
10,0.02443713057784889,0.6676666666666666,0.7898631292169165,39,0.5893333333333334,0.694498261490291,30
11,0.0177861830834558,0.7326666666666667,0.8070588696469465,34,0.6333333333333333,0.705424577992476,30
12,0.011107385738522001,0.6893333333333334,0.8099580346911331,38,0.5943333333333334,0.6858305103243152,30
13,0.0027088309473275647,0.6846666666666666,0.7890081757865717,34,0.6076666666666667,0.6887574382767019,30
14,4.450490906937931e-06,0.6503333333333333,0.7746180828799258,40,0.6056666666666667,0.6880952284820219,30
15,3.948727861165055e-06,0.665,0.789445671511271,36,0.6056666666666667,0.6880952284820219,30
16,3.585954950258957e-06,0.6846666666666666,0.7986657574945462,36,0.6063333333333333,0.687608747163182,30
17,3.292348871048142e-06,0.6363333333333333,0.7808017860924862,37,0.6063333333333333,0.687608747163182,30
18,3.054278781673189e-06,0.6386666666666667,0.7857579578297417,37,0.608,0.6893264283743757,30
19,2.8104661756009706e-06,0.6703333333333333,0.7877593607242191,37,0.608,0.6893264283743757,30
20,2.610965244363817e-06,0.6806666666666666,0.7968640415816561,35,0.608,0.6893264283743757,30
21,2.436453778959843e-06,0.6976666666666667,0.7996491378867808,37,0.606,0.68741099340111,30
22,2.2767280973319517e-06,0.6843333333333333,0.7935691821621425,36,0.606,0.6873113422033071,30
23,2.196951833312049e-06,0.625,0.7720119068180474,41,0.606,0.6873113422033071,30
24,1.9966220470548506e-06,0.6323333333333333,0.7814743913550222,38,0.606,0.6873113422033071,30
25,1.8748390179862648e-06,0.615,0.7661289724916697,33,0.6326666666666667,0.7001609233178213,30
26,1.7670901443013858e-06,0.665,0.7867041017534704,42,0.598,0.6845405169601987,30
27,1.6665200970194036e-06,0.6523333333333333,0.7890707603577268,40,0.598,0.6845405169601987,30
28,1.6094081020536004e-06,0.665,0.7845651080343634,37,0.5963333333333334,0.6825138259968465,30
29,1.4771983109096925e-06,0.678,0.7789785004855292,34,0.597,0.6827271854670728,30
30,1.392281157201606e-06,0.635,0.7828436615835248,41,0.5973333333333334,0.683052638363404,30
31,1.3166483636437705e-06,0.6773333333333333,0.7821491320686211,34,0.5973333333333334,0.683052638363404,30
32,1.247169610210451e-06,0.64,0.7841424425013858,34,0.5973333333333334,0.683052638363404,30
33,1.1798496059372385e-06,0.6286666666666667,0.776461048292922,37,0.5983333333333334,0.6841352790246036,30
34,1.1462182038424518e-06,0.6883333333333334,0.7837206470640942,35,0.5983333333333334,0.6841352790246036,30
35,1.0700969792015977e-06,0.6726666666666666,0.7988029783175282,33,0.5986666666666667,0.6834520560257089,30
36,9.971609240415689e-07,0.6696666666666666,0.7941562687453637,41,0.6013333333333334,0.6869150909712344,30
37,9.479253676656814e-07,0.666,0.7926046185494108,40,0.6013333333333334,0.6869150909712344,30
38,8.963140076908523e-07,0.6603333333333333,0.7823259801891259,34,0.5986666666666667,0.6839602605917142,30
39,8.630047058652275e-07,0.6806666666666666,0.7920084570709637,30,0.5986666666666667,0.6839602605917142,30
40,8.041042937652323e-07,0.665,0.7822746054530421,31,0.5986666666666667,0.6839602605917142,30
41,7.632900464404097e-07,0.626,0.7889980239372189,35,0.5973333333333334,0.6824588774488304,30
42,7.239871586619572e-07,0.706,0.7931858728081899,35,0.597,0.6820048487330472,30
43,6.870058787910333e-07,0.655,0.7779116647737686,38,0.5986666666666667,0.6838022863484354,30
44,6.52939737794364e-07,0.683,0.7893777124729522,37,0.6246666666666667,0.6950745333696099,30
45,6.169298266930791e-07,0.689,0.7861084249729311,34,0.6193333333333333,0.6948637407012684,30
46,5.851850185389434e-07,0.6886666666666666,0.7926771597347906,36,0.6193333333333333,0.6948637407012684,30
47,5.544658320303906e-07,0.6253333333333333,0.7791177917991452,34,0.621,0.6960587467302808,30
48,5.253123457257853e-07,0.6383333333333333,0.772777313793508,31,0.621,0.6960587467302808,30
49,4.982642853803597e-07,0.6583333333333333,0.7853922668017134,37,0.6216666666666667,0.6955951369431722,30
50,4.7170207386470076e-07,0.6536666666666666,0.7836333052792621,38,0.6216666666666667,0.6955951369431722,30
