Epoch,Loss,FINCH_ACC,FINCH_NMI,FINCH_Clusters,KMeans_ACC,KMeans_NMI,KMeans_Clusters
1,0.5003272063635813,0.717,0.8502946652602645,21,0.788,0.8197894492570567,20
2,0.1039534875577374,0.694,0.861355952095427,23,0.6725,0.8017230886789773,20
3,0.06742194358619599,0.737,0.8529274532835763,24,0.695,0.8002526427701209,20
4,0.10141839153438922,0.735,0.8484443512228113,24,0.7365,0.8190370152317002,20
5,0.14126813644661523,0.737,0.8543324633486359,25,0.684,0.7893646262841088,20
6,0.0949553949335973,0.62,0.8245478114033997,21,0.721,0.7942563979613636,20
7,0.0692113107207382,0.702,0.8423590421137929,23,0.687,0.782304268312814,20
8,0.005635574718977683,0.8015,0.8673512834887058,21,0.686,0.7629332880340337,20
9,0.0002469682546585683,0.6815,0.8431389569020387,20,0.7405,0.7884448079908983,20
10,3.81922285239078e-05,0.755,0.858252965956664,21,0.718,0.7822875350073186,20
11,2.7557335839076825e-05,0.7865,0.8654250918951385,22,0.718,0.7822875350073186,20
12,2.2522548002219533e-05,0.7725,0.8530469617219759,25,0.718,0.7822875350073186,20
13,1.9126085241139013e-05,0.7335,0.8437344472010313,26,0.718,0.7822875350073186,20
14,1.667671481177413e-05,0.742,0.8552298328269624,22,0.7185,0.783107165936408,20
15,1.4755084563977672e-05,0.7845,0.859525815290515,22,0.7185,0.783107165936408,20
16,1.3172193001864673e-05,0.741,0.8504995040970488,21,0.7185,0.783107165936408,20
17,1.1865982934613495e-05,0.8115,0.866037960143521,24,0.7185,0.783107165936408,20
18,1.075434800814401e-05,0.7205,0.849070577731847,21,0.7185,0.783107165936408,20
19,9.77253976257142e-06,0.7295,0.8540388158514548,22,0.716,0.7809515220333305,20
20,8.924096807207959e-06,0.7665,0.8588480706622336,22,0.716,0.7809515220333305,20
21,8.15431454413984e-06,0.759,0.8482029208944316,24,0.7155,0.7830783216579497,20
22,7.469211262252085e-06,0.751,0.8631610119623517,21,0.7155,0.7830783216579497,20
23,6.859761393773755e-06,0.725,0.8624717628554219,20,0.7585,0.8050177702864897,20
24,6.2945181380036354e-06,0.759,0.8375177569121647,23,0.7585,0.8050177702864897,20
25,5.786843788277985e-06,0.749,0.8433596612572147,23,0.687,0.7749452573089876,20
26,5.317412520702281e-06,0.7345,0.8441927199680608,23,0.687,0.7749452573089876,20
27,4.894572165079492e-06,0.7445,0.8443013774845509,23,0.687,0.7749452573089876,20
28,4.5029783587557935e-06,0.7785,0.8589559057159946,20,0.687,0.7748388530019062,20
29,4.146803187641268e-06,0.792,0.8527171659435987,22,0.687,0.7748529201809856,20
30,3.811558849675656e-06,0.774,0.8661097049192786,21,0.687,0.7748529201809856,20
31,3.506929984586904e-06,0.779,0.8591365013349571,23,0.687,0.7750764312963749,20
32,3.2239417719104323e-06,0.6905,0.8392504629056584,19,0.687,0.7750764312963749,20
33,2.9653505185200934e-06,0.7855,0.8637034767465419,21,0.7575,0.8035160980949233,20
34,2.7209498128577538e-06,0.7555,0.8489820186699781,22,0.7575,0.8036119225115953,20
35,2.505156106200612e-06,0.71,0.8495511361523007,18,0.7415,0.789577671232256,20
36,2.298413399421939e-06,0.7255,0.8373702641222847,20,0.742,0.7909867540648075,20
37,2.11282773205701e-06,0.7495,0.848882754192833,23,0.7245,0.779138824523904,20
38,1.9380821172809705e-06,0.7315,0.8579017575746908,20,0.7245,0.780969137866745,20
39,1.7758148254554129e-06,0.7225,0.8414920081447161,22,0.7245,0.780969137866745,20
40,1.6274790584325238e-06,0.7255,0.8487434530468728,20,0.7245,0.780969137866745,20
41,1.4911378300963562e-06,0.688,0.8490425211522681,20,0.7205,0.7883862443560102,20
42,1.3657108892006775e-06,0.7465,0.8552800622747094,21,0.718,0.7879763157506272,20
43,1.2479202109472177e-06,0.7115,0.8462187371887573,21,0.7205,0.7883862443560102,20
44,1.1453281160211936e-06,0.7435,0.8442933552726047,21,0.762,0.8059283865942404,20
45,1.0460141376489318e-06,0.7515,0.844423858493952,23,0.768,0.8085847277480631,20
46,9.566461219168153e-07,0.717,0.8395351217818653,22,0.768,0.8083376792443917,20
47,8.743185994619651e-07,0.7255,0.847594947929519,24,0.768,0.8083376792443917,20
48,7.983239417752585e-07,0.727,0.8438134009445338,21,0.7595,0.8016760221051096,20
49,7.295187923683776e-07,0.781,0.8621293491612411,22,0.764,0.8055135444078422,20
50,6.661897313930964e-07,0.7275,0.8507596317802627,24,0.705,0.7822861885862364,20
