Epoch,Loss,FINCH_ACC,FINCH_NMI,FINCH_Clusters,KMeans_ACC,KMeans_NMI,KMeans_Clusters
1,0.5476136623878216,0.772,0.7846466213106915,11,0.711,0.7616766468898716,10
2,0.12232101781664685,0.696,0.7837772296097754,14,0.818,0.7846341929772962,10
3,0.10370144148689141,0.814,0.82323054598875,10,0.699,0.7585239404909542,10
4,0.10324807385572778,0.725,0.7795433653927101,12,0.703,0.7542117908301296,10
5,0.08297633821250215,0.788,0.8008434576326086,11,0.73,0.7560110069820392,10
6,0.10178230633222994,0.74,0.8144586342185017,14,0.699,0.7352505485100337,10
7,0.028150392243313782,0.775,0.8206624815349683,13,0.704,0.7341402183790411,10
8,0.06865278321191383,0.654,0.7676920227271196,11,0.701,0.72337449951149,10
9,0.10117585326414862,0.749,0.7837643041941642,12,0.696,0.7381392217291027,10
10,0.07233561488645825,0.808,0.8470078571293355,12,0.824,0.7537481336838587,10
11,0.05475405026896153,0.77,0.8008089861260668,9,0.7,0.7148213335342585,10
12,0.0704294793771057,0.761,0.8308158719981392,13,0.709,0.7268924621912988,10
13,0.03979306981104287,0.794,0.8334676676115782,12,0.708,0.7249551877531109,10
14,0.048583196560983276,0.765,0.8316208331793327,14,0.792,0.7261057687603807,10
15,0.03356838502697444,0.755,0.8392595422776488,14,0.813,0.7481510641763027,10
16,0.008415281936813077,0.753,0.838601667339088,16,0.715,0.708042307034696,10
17,0.0016642990913856566,0.792,0.8137841208428183,12,0.701,0.7185340900928857,10
18,0.02785844325935218,0.649,0.7959157053791924,14,0.801,0.7358570891140215,10
19,0.15865496063780363,0.695,0.8206997840140388,14,0.676,0.6969598420895923,10
20,0.08652096914912474,0.667,0.7467203322011408,11,0.691,0.7113123087620851,10
21,0.034800757560422606,0.724,0.8140766578808131,12,0.698,0.7222622949506059,10
22,0.016404131881207488,0.78,0.8545306331655615,14,0.693,0.716232275416409,10
23,0.04862266286594787,0.718,0.7785139392178883,13,0.672,0.6902862355396552,10
24,0.03676839662762808,0.732,0.7913641279748135,10,0.79,0.7238752502578926,10
25,0.012086388557397609,0.764,0.8135756695842501,11,0.767,0.711756930237117,10
26,0.00986137402463889,0.713,0.809596425374434,12,0.698,0.7107825795017867,10
27,0.039436444708524365,0.687,0.7717859892064763,13,0.699,0.7163390752764295,10
28,0.03298537561467742,0.715,0.8132580019058783,14,0.687,0.7039062230499786,10
29,0.07936332537731768,0.687,0.8123882983916689,13,0.659,0.6599150579142474,10
30,0.05607449322025923,0.639,0.7939008655756606,15,0.678,0.6889247641916122,10
31,0.029789869411760317,0.731,0.8140048511453095,11,0.678,0.6945590805333093,10
32,0.06254227970411935,0.741,0.8076646680597113,14,0.684,0.7102484188134781,10
33,0.061648064244419216,0.744,0.82746039674271,13,0.68,0.683159205954089,10
34,0.021846926774208214,0.699,0.8105571095760508,14,0.615,0.644234186167209,10
35,0.023085337307811832,0.757,0.8226210205909025,10,0.708,0.7127016388554528,10
36,0.013117067655867887,0.693,0.7981893617649554,14,0.717,0.7057263341913911,10
37,0.006703595084845113,0.723,0.814950315047896,14,0.67,0.6630642378504831,10
38,7.738224643256989e-05,0.723,0.814950315047896,14,0.686,0.6745997581348318,10
39,1.672976898206441e-05,0.723,0.814950315047896,14,0.662,0.6603516582991082,10
40,7.890158153011012e-07,0.723,0.814950315047896,14,0.658,0.6562803815214693,10
41,6.084010445925062e-07,0.723,0.814950315047896,14,0.658,0.6562803815214693,10
42,4.939534725276059e-07,0.723,0.814950315047896,14,0.658,0.6562803815214693,10
43,4.094370202371829e-07,0.723,0.814950315047896,14,0.658,0.6562803815214693,10
44,3.4947387275391733e-07,0.723,0.814950315047896,14,0.658,0.6562803815214693,10
45,3.0112274103193005e-07,0.723,0.814950315047896,14,0.658,0.6562803815214693,10
46,2.6030502781408055e-07,0.723,0.814950315047896,14,0.658,0.6562803815214693,10
47,2.2699307423319924e-07,0.723,0.814950315047896,14,0.658,0.6562803815214693,10
48,1.9917602848820346e-07,0.723,0.814950315047896,14,0.658,0.6562803815214693,10
49,1.7583433988258445e-07,0.723,0.814950315047896,14,0.658,0.6562803815214693,10
50,1.5512692579918377e-07,0.723,0.814950315047896,14,0.658,0.6562803815214693,10
