Epoch,Loss,FINCH_ACC,FINCH_NMI,FINCH_Clusters,KMeans_ACC,KMeans_NMI,KMeans_Clusters
1,0.4470194893842563,0.7555,0.8550494675735006,28,0.739,0.8109391341833093,20
2,0.12200086656492204,0.738,0.8528527096471751,29,0.7295,0.7759126106273617,20
3,0.070321319477207,0.7625,0.8682335863255802,29,0.6985,0.7931497876970933,20
4,0.07818752807064812,0.7555,0.8765818718199349,28,0.733,0.7986753484264455,20
5,0.0558438172364481,0.7905,0.8789893892746257,25,0.708,0.7771219529960122,20
6,0.12539817484638938,0.7235,0.8618420063229228,25,0.6635,0.7610213745503186,20
7,0.05660943174429292,0.7635,0.8682133684143652,22,0.694,0.7659589350338787,20
8,0.04471153518484566,0.792,0.8627793099411787,22,0.671,0.7675448220929663,20
9,0.08665036758931378,0.7455,0.8465646707701096,25,0.705,0.7533883441037291,20
10,0.06510753562745542,0.7625,0.8590724925596619,25,0.777,0.7885223554633157,20
11,0.040642696486250955,0.7415,0.8483644805921327,24,0.668,0.7610444108167701,20
12,0.027743567476781007,0.7625,0.8693143323102366,29,0.6875,0.757286936572302,20
13,0.10399624263700907,0.7165,0.8602106237818399,26,0.6145,0.7307140339571098,20
14,0.07037344966908926,0.8105,0.8766581934368595,25,0.718,0.7695438139949914,20
15,0.03721936804294973,0.77,0.8549213480225354,23,0.644,0.7489693592507063,20
16,0.04817910724810972,0.7305,0.8440813390936185,26,0.7,0.7590598209313288,20
17,0.0029514252181129883,0.719,0.8485886808639289,28,0.71,0.7648230349616202,20
18,3.4060809073581666e-05,0.7555,0.8588405826017727,29,0.7115,0.7650746583922385,20
19,6.702162646508025e-06,0.7395,0.85826755894766,25,0.7115,0.7650746583922385,20
20,5.372856489345157e-06,0.7365,0.8471682072079648,26,0.7115,0.7650746583922385,20
21,4.4965689267484345e-06,0.7645,0.8683107557562173,27,0.7115,0.7650746583922385,20
22,3.8626846062284056e-06,0.736,0.8488770298946816,28,0.7115,0.7650746583922385,20
23,3.3737272007150487e-06,0.7255,0.8576556772594595,26,0.7115,0.7650746583922385,20
24,2.9666043729736914e-06,0.777,0.8781733038598086,27,0.7115,0.7650746583922385,20
25,2.6409682349037845e-06,0.6935,0.8484611296809643,31,0.7115,0.7650746583922385,20
26,2.36491077416634e-06,0.731,0.8547634612801724,26,0.7115,0.7650746583922385,20
27,2.123367736610593e-06,0.7685,0.8908398278825576,24,0.7115,0.7650746583922385,20
28,1.9227075463712493e-06,0.719,0.8664992218251582,27,0.6165,0.749900005379546,20
29,1.7403647804603574e-06,0.7155,0.8463636907051916,26,0.6165,0.749900005379546,20
30,1.5805860723627775e-06,0.705,0.8371756471869407,27,0.6165,0.749900005379546,20
31,1.4398363946210857e-06,0.743,0.8561743905624171,29,0.6165,0.749900005379546,20
32,1.312008890586025e-06,0.72,0.8511318309946773,25,0.6165,0.749900005379546,20
33,1.1982219722361798e-06,0.633,0.8397001654107461,30,0.6165,0.749900005379546,20
34,1.094563852821473e-06,0.7255,0.8469242815560413,26,0.6165,0.749900005379546,20
35,1.0028599672295969e-06,0.749,0.8710809967020406,26,0.6165,0.749900005379546,20
36,9.181582402950639e-07,0.6875,0.8451397798929123,26,0.6165,0.749900005379546,20
37,8.425435078640575e-07,0.7385,0.8614970417964825,31,0.6165,0.749900005379546,20
38,7.724039652590164e-07,0.741,0.8617079931519013,28,0.6165,0.749900005379546,20
39,7.108680363265841e-07,0.6995,0.8488351706997358,29,0.6165,0.749900005379546,20
40,6.528703605002128e-07,0.721,0.8754686021927455,25,0.6165,0.749900005379546,20
41,6.0045965505795e-07,0.756,0.872750505673273,28,0.6165,0.749900005379546,20
42,5.524438347226379e-07,0.7565,0.8628510765211096,27,0.6165,0.749900005379546,20
43,5.087117578361778e-07,0.7865,0.8756983474958838,26,0.6165,0.749900005379546,20
44,4.6840658707969495e-07,0.706,0.850042460658652,25,0.6165,0.749900005379546,20
45,4.316026063966305e-07,0.702,0.849995928713236,25,0.6165,0.749900005379546,20
46,3.98858897994181e-07,0.7495,0.857734283468333,26,0.6165,0.749900005379546,20
47,3.6749329382468335e-07,0.7495,0.8731401949662505,27,0.6165,0.749900005379546,20
48,3.3907041087744004e-07,0.734,0.8591931618278219,25,0.6165,0.749900005379546,20
49,3.1262177748070384e-07,0.703,0.8506950483605701,25,0.6165,0.749900005379546,20
50,2.8933946965459257e-07,0.7385,0.8670316373670917,29,0.6165,0.749900005379546,20
