Epoch,Loss,FINCH_ACC,FINCH_NMI,FINCH_Clusters,KMeans_ACC,KMeans_NMI,KMeans_Clusters
1,0.34198462138573327,0.66175,0.7955053689488187,39,0.61875,0.7095392710304885,40
2,0.03390355207331595,0.672,0.7870693042748178,45,0.576,0.6883429159866733,40
3,0.049250105576744925,0.64725,0.7846988903076118,46,0.592,0.7006234321595181,40
4,0.015700918686246346,0.65725,0.7826073876077674,44,0.61375,0.6976882198864288,40
5,0.0023560929261293496,0.64,0.7886619100714272,49,0.5875,0.6908061274514902,40
6,0.03395140798624197,0.62125,0.7603585661830462,43,0.5185,0.651656308699458,40
7,0.048209060457908584,0.609,0.7439117547669515,40,0.546,0.6574825170735367,40
8,0.04762975278274098,0.59275,0.7445838230417964,46,0.554,0.655493517842232,40
9,0.018238664442001208,0.6145,0.758612303608274,44,0.54825,0.6608064183655222,40
10,0.06968660737912312,0.575,0.7450010922668224,47,0.54975,0.649632003184593,40
11,0.16945101825703357,0.60625,0.7421684323445195,39,0.52775,0.6419155618542529,40
12,0.12653799900740068,0.598,0.7242295065702644,38,0.4965,0.6417430386900018,40
13,0.032773341947260615,0.637,0.7425651553194051,40,0.564,0.657967171608051,40
14,0.03130175101508223,0.5815,0.73407548751265,40,0.54925,0.6559125926225375,40
15,0.07331319979578142,0.628,0.7607937299469637,40,0.5325,0.6533228526370112,40
16,0.031196029020080118,0.62825,0.7610431985411501,43,0.545,0.6587443771839505,40
17,0.04214184513606598,0.61175,0.7536786452914266,39,0.5715,0.6631510342502273,40
18,0.009564019348890914,0.56775,0.7402205837873123,39,0.5115,0.6438469288487321,40
19,0.02748288345461162,0.56575,0.7378144778335265,43,0.51975,0.6377871353391064,40
20,0.027580803956642648,0.6335,0.7578653756577162,45,0.5665,0.6526845146481427,40
21,0.019553059510481485,0.60075,0.7349601451710536,43,0.5475,0.654601638993909,40
22,0.014685381992098267,0.63875,0.7648825352171049,44,0.52725,0.6511527139394182,40
23,0.010536573251623865,0.60375,0.750150591006431,50,0.54525,0.6549860078331146,40
24,0.03791689008412068,0.605,0.7464772321025103,40,0.558,0.6639659175770166,40
25,0.059586974506246275,0.625,0.7520932554235542,46,0.51275,0.6391602124779896,40
26,0.015228641168397594,0.62425,0.7425342759896573,39,0.53275,0.639614783580789,40
27,0.0008750597516987686,0.58625,0.7360794046960787,45,0.54675,0.6552827883546266,40
28,0.012518113195238148,0.58575,0.7377298147626851,42,0.5605,0.658572622470495,40
29,0.00014629851026897475,0.60475,0.7436297923761644,46,0.545,0.6565224760355328,40
30,0.040366194799796855,0.613,0.7542425830163645,41,0.52025,0.6429580703098962,40
31,0.11145854717595223,0.61025,0.7329371566836799,45,0.538,0.6498845179087717,40
32,0.023821618161062066,0.60925,0.7492899167987656,45,0.52025,0.6426369208023059,40
33,0.015491991730886081,0.57675,0.7271773456592493,43,0.50975,0.6425025040747084,40
34,0.0008354465308437931,0.61825,0.7532970795124702,44,0.5265,0.6450979067520377,40
35,2.496384597291031e-07,0.61125,0.7446861217105226,45,0.5265,0.6453575737816555,40
36,2.469563916207562e-07,0.614,0.7531974039584026,47,0.5265,0.6453575737816555,40
37,2.444730126012947e-07,0.61275,0.7495899906370518,47,0.5265,0.6453575737816555,40
38,2.4179093995731665e-07,0.60075,0.751849719478753,44,0.5265,0.6453575737816555,40
39,2.391088592842057e-07,0.5875,0.7461839202403749,51,0.5265,0.6453575737816555,40
40,2.3682414250103533e-07,0.5975,0.7461321373454185,43,0.5265,0.6453575737816555,40
41,2.3424139271218298e-07,0.6085,0.7355842873158033,38,0.5265,0.6453575737816555,40
42,2.3165865597363223e-07,0.66925,0.7685459693746721,46,0.5265,0.6453575737816555,40
43,2.290759035794565e-07,0.5925,0.7483373635666154,50,0.5265,0.6453575737816555,40
44,2.2689050315586694e-07,0.59775,0.7558297323743047,40,0.5265,0.6453575737816555,40
45,2.243077571802606e-07,0.6115,0.7497500328845209,47,0.5265,0.6453575737816555,40
46,2.217250032643392e-07,0.62,0.7586858561311893,43,0.5265,0.6453575737816555,40
47,2.1894357192427567e-07,0.6285,0.7550995669692127,40,0.5265,0.6453575737816555,40
48,2.1655948859352255e-07,0.64675,0.7546315215894418,47,0.5265,0.6453575737816555,40
49,2.1387739180885507e-07,0.595,0.7243354554950172,43,0.5265,0.6453575737816555,40
50,2.1139396891337962e-07,0.578,0.7536029583831322,51,0.5265,0.6453575737816555,40
